id,reg_date,id_num,gender,birthday
110766,2011-02-02,51078119760526932G,女,1976/5/26
110767,2011-02-02,33020319830805271I,男,1983/8/5
110771,2011-02-02,21142119870423281C,男,1987/4/23
110772,2011-02-02,23060419830506061F,男,1983/5/6
110773,2011-02-02,35018119850601153J,男,1985/6/1
110774,2011-02-02,43112219900909611G,男,1990/9/9
110776,2011-02-02,41018119970522451I,男,1997/5/22
110778,2011-02-02,31010419770614401A,男,1977/6/14
110779,2011-02-02,32050119830610601B,男,1983/6/10
110780,2011-02-02,37082619901127001A,男,1990/11/27
110784,2011-02-02,43010419801205302D,女,1980/12/5
110786,2011-02-02,32098219880920647B,男,1988/9/20
110788,2011-02-02,43040719910423053F,男,1991/4/23
110789,2011-02-02,42032119960105033J,男,1996/1/5
110791,2011-02-02,42060219840928101G,男,1984/9/28
110795,2011-02-02,43120219900526001D,男,1990/5/26
110797,2011-02-02,44122519870412382E,女,1987/4/12
110799,2011-02-02,33010319851201003J,男,1985/12/1
110800,2011-02-02,32092319820910153F,男,1982/9/10
110802,2011-02-02,41108119850828595B,男,1985/8/28
110803,2011-02-02,21018119861015833D,男,1986/10/15
110805,2011-02-02,43042219870309399C,男,1987/3/9
110806,2011-02-02,35058319850315001C,男,1985/3/15
110807,2011-02-02,42102219900706751D,男,1990/7/6
110808,2011-02-02,37010319881003703C,男,1988/10/3
110809,2011-02-02,32118119891229042D,女,1989/12/29
110815,2011-02-02,41132519870506299G,男,1987/5/6
110816,2011-02-02,23082819860315431H,男,1986/3/15
110818,2011-02-02,42050319880118181H,男,1988/1/18
110819,2011-02-02,43032119901026791E,男,1990/10/26
110820,2011-02-02,65212219550117232J,女,1955/1/17
110821,2011-02-02,15020419841027121H,男,1984/10/27
110823,2011-02-02,32128319880219005F,男,1988/2/19
110825,2011-02-02,33040219920117361C,男,1992/1/17
110826,2011-02-02,23010719890125121H,男,1989/1/25
110828,2011-02-02,45012219871205701I,男,1987/12/5
110829,2011-02-02,42060219880509001H,男,1988/5/9
110830,2011-02-03,33068119881003101B,男,1988/10/3
110835,2011-02-03,21010319870807271F,男,1987/8/7
110837,2011-02-03,36010219870329161D,男,1987/3/29
110838,2011-02-03,51078119860316301H,男,1986/3/16
110840,2011-02-03,43100319900616655G,男,1990/6/16
110843,2011-02-03,21020219560808223D,男,1956/8/8
110845,2011-02-03,35011119570717031D,男,1957/7/17
110846,2011-02-03,43022419830416689E,男,1983/4/16
110847,2011-02-03,36012419940618009G,男,1994/6/18
110848,2011-02-03,32031119890101553C,男,1989/1/1
110849,2011-02-03,33028219911010427G,男,1991/10/10
110850,2011-02-03,44170119891127047B,男,1989/11/27
110851,2011-02-03,33030219950716481B,男,1995/7/16
110855,2011-02-03,34020219840918251F,男,1984/9/18
110856,2011-02-03,36010319860828473I,男,1986/8/28
110858,2011-02-03,61040219870729121C,男,1987/7/29
110859,2011-02-03,42068419870926801B,男,1987/9/26
110860,2011-02-03,32020319891113123F,男,1989/11/13
110861,2011-02-03,35010219781123281F,男,1978/11/23
110863,2011-02-03,42282319871210115A,男,1987/12/10
110864,2011-02-03,33038219930804262G,女,1993/8/4
110865,2011-02-03,41130319921120001I,男,1992/11/20
110866,2011-02-03,23092119910428023B,男,1991/4/28
110867,2011-02-03,43020319881025301H,男,1988/10/25
110869,2011-02-03,42100319800411001H,男,1980/4/11
110870,2011-02-03,32058319770602041B,男,1977/6/2
110872,2011-02-03,22010319670515062H,女,1967/5/15
110873,2011-02-03,23082219940513681D,男,1994/5/13
110874,2011-02-03,23060419830106442J,女,1983/1/6
110878,2011-02-03,44130119900224311F,男,1990/2/24
110880,2011-02-03,32128219891018421A,男,1989/10/18
110883,2011-02-03,42038119851029395A,男,1985/10/29
110886,2011-02-03,50023419861210603A,男,1986/12/10
110887,2011-02-03,41132719890204395J,男,1989/2/4
110889,2011-02-03,23030219850404445A,男,1985/4/4
110890,2011-02-03,44190019950724457J,男,1995/7/24
110891,2011-02-03,33038119930629643F,男,1993/6/29
110892,2011-02-03,33038219940705311B,男,1994/7/5
110893,2011-02-03,43048119921030007H,男,1992/10/30
110898,2011-02-03,22022119880418361G,男,1988/4/18
110899,2011-02-03,21010419880628311G,男,1988/6/28
110900,2011-02-03,36028119850116803D,男,1985/1/16
110901,2011-02-03,31010819890425001F,男,1989/4/25
110902,2011-02-03,21060419791013201C,男,1979/10/13
110903,2011-02-03,65230119870122602G,女,1987/1/22
110906,2011-02-03,35072119870204005B,男,1987/2/4
110907,2011-02-03,31011519910817095C,男,1991/8/17
110910,2011-02-03,62040219911001091F,男,1991/10/1
110911,2011-02-03,43102419820315003A,男,1982/3/15
110912,2011-02-03,42062519820808011C,男,1982/8/8
110913,2011-02-03,41122419910107001A,男,1991/1/7
110915,2011-02-03,37082719900221131C,男,1990/2/21
110918,2011-02-03,37142219880218541F,男,1988/2/18
110919,2011-02-03,37068119821026682F,女,1982/10/26
110920,2011-02-03,37020519840104301B,男,1984/1/4
110921,2011-02-03,50010219900228921C,男,1990/2/28
110923,2011-02-03,33010619940906301E,男,1994/9/6
110926,2011-02-03,52232819871207001A,男,1987/12/7
110932,2011-02-03,23118119840516271H,男,1984/5/16
110933,2011-02-03,37010319840514401E,男,1984/5/14
110934,2011-02-03,52012119930425781G,男,1993/4/25
110936,2011-02-03,33018219920314131J,男,1992/3/14
110939,2011-02-03,41152819831208003G,男,1983/12/8
110943,2011-02-03,31010519720709121F,男,1972/7/9
110945,2011-02-03,33108119920707083G,男,1992/7/7
110946,2011-02-03,52020119900927081F,男,1990/9/27
110948,2011-02-03,23030519850321403E,男,1985/3/21
110949,2011-02-03,43122819871208021I,男,1987/12/8
110950,2011-02-03,61012419721206396E,女,1972/12/6
110951,2011-02-03,33030219920624361I,男,1992/6/24
110952,2011-02-03,32058319900211811F,男,1990/2/11
110953,2011-02-03,37050219881208642H,女,1988/12/8
110954,2011-02-03,61063219871216242E,女,1987/12/16
110956,2011-02-03,32108819890513137A,男,1989/5/13
110959,2011-02-03,22032219850730159J,男,1985/7/30
110960,2011-02-03,43112119890813376I,女,1989/8/13
110961,2011-02-03,41010419920831009J,男,1992/8/31
110962,2011-02-03,42010419830331041C,男,1983/3/31
110964,2011-02-03,23010219811101103D,男,1981/11/1
110966,2011-02-03,51010819750916151G,男,1975/9/16
110967,2011-02-03,21020219900819172F,女,1990/8/19
110968,2011-02-03,42082219940620333H,男,1994/6/20
110969,2011-02-03,35058219871211453D,男,1987/12/11
110970,2011-02-03,34022319871117058J,女,1987/11/17
110971,2011-02-03,32128319880416003I,男,1988/4/16
110972,2011-02-03,43060219860904561E,男,1986/9/4
110973,2011-02-03,34100219810804022D,女,1981/8/4
110979,2011-02-03,23010619880811121F,男,1988/8/11
110982,2011-02-03,37131119910124342H,女,1991/1/24
110983,2011-02-03,31011019870413057J,男,1987/4/13
110984,2011-02-03,44148119810204271E,男,1981/2/4
110985,2011-02-03,21040419861201433A,男,1986/12/1
110991,2011-02-03,22082119850523001A,男,1985/5/23
110993,2011-02-03,22080219880323061E,男,1988/3/23
110994,2011-02-03,37082919860908033E,男,1986/9/8
110995,2011-02-03,37088319930926071H,男,1993/9/26
110996,2011-02-03,51138119881002857E,男,1988/10/2
110997,2011-02-03,36068119870822903F,男,1987/8/22
110998,2011-02-03,43050319820720254F,女,1982/7/20
111000,2011-02-03,37040219841207001G,男,1984/12/7
111001,2011-02-03,43072319571206041B,男,1957/12/6
111004,2011-02-03,33010319900205045H,男,1990/2/5
111005,2011-02-03,22062219880225003I,男,1988/2/25
111006,2011-02-03,35058119870622051H,男,1987/6/22
111007,2011-02-03,31011519900114195E,男,1990/1/14
111008,2011-02-03,37070519950614003E,男,1995/6/14
111009,2011-02-03,52011319880506041A,男,1988/5/6
111010,2011-02-03,43052119880728386F,女,1988/7/28
111014,2011-02-03,21110219820309253I,男,1982/3/9
111015,2011-02-03,42900619880602481G,男,1988/6/2
111021,2011-02-03,43060219900401683I,男,1990/4/1
111022,2011-02-03,42022219880714831E,男,1988/7/14
111025,2011-02-03,35012219841211143A,男,1984/12/11
111027,2011-02-03,34071119881007201B,男,1988/10/7
111028,2011-02-03,22030219880727001J,男,1988/7/27
111029,2011-02-03,51132419890702495B,男,1989/7/2
111031,2011-02-03,43040519871204451H,男,1987/12/4
111034,2011-02-03,34120419880715061E,男,1988/7/15
111035,2011-02-03,33032619921027281A,男,1992/10/27
111036,2011-02-03,41022519820328003F,男,1982/3/28
111037,2011-02-03,43042119910603001A,男,1991/6/3
111038,2011-02-03,42100219870930103H,男,1987/9/30
111041,2011-02-03,31011519870225292H,女,1987/2/25
111042,2011-02-03,15020319780408241D,男,1978/4/8
111043,2011-02-03,62050219871208013G,男,1987/12/8
111045,2011-02-03,35032219940707001B,男,1994/7/7
111047,2011-02-03,43112119920514011G,男,1992/5/14
111049,2011-02-03,41048119830726601D,男,1983/7/26
111051,2011-02-03,33068219910317003J,男,1991/3/17
111052,2011-02-03,23012519830928523B,男,1983/9/28
111053,2011-02-03,41030519851026451D,男,1985/10/26
111056,2011-02-03,42032219920511005J,男,1992/5/11
111057,2011-02-03,31010519881118288G,女,1988/11/18
111058,2011-02-03,42900619910313423A,男,1991/3/13
111059,2011-02-03,23040619640623024G,女,1964/6/23
111060,2011-02-03,21010319870326601F,男,1987/3/26
111061,2011-02-03,23010619900610121B,男,1990/6/10
111063,2011-02-03,37078319930103271B,男,1993/1/3
111064,2011-02-03,61050219900318063C,男,1990/3/18
111067,2011-02-03,37063419910108001G,男,1991/1/8
111070,2011-02-03,51010819900707361G,男,1990/7/7
111071,2011-02-03,32128219860723003J,男,1986/7/23
111075,2011-02-03,62052119840825001D,男,1984/8/25
111076,2011-02-03,51040219911029091I,男,1991/10/29
111077,2011-02-03,42900419780509073J,男,1978/5/9
111078,2011-02-03,50010719850405655E,男,1985/4/5
111080,2011-02-03,51062319880316571J,男,1988/3/16
111081,2011-02-03,43030419820815305A,男,1982/8/15
111083,2011-02-03,52242419890613461D,男,1989/6/13
111084,2011-02-03,35012519860819331J,男,1986/8/19
111089,2011-02-03,34030419881216123F,男,1988/12/16
111090,2011-02-03,32032419830815001B,男,1983/8/15
111095,2011-02-03,43010419491026302C,女,1949/10/26
111096,2011-02-03,36060219870608101E,男,1987/6/8
111099,2011-02-03,33038119911224093F,男,1991/12/24
111100,2011-02-03,42011619870508339D,男,1987/5/8
111102,2011-02-03,23102519740629251C,男,1974/6/29
111103,2011-02-03,51070419880307927B,男,1988/3/7
111104,2011-02-03,32090219820514151B,男,1982/5/14
111106,2011-02-03,32090219910822001G,男,1991/8/22
111107,2011-02-03,32072119891002001B,男,1989/10/2
111112,2011-02-03,35030219900421001D,男,1990/4/21
111113,2011-02-03,33040219900405301A,男,1990/4/5
111114,2011-02-03,33050119840421061D,男,1984/4/21
111115,2011-02-03,37068619880502651B,男,1988/5/2
111116,2011-02-03,61040219900503031D,男,1990/5/3
111117,2011-02-03,51072219871221747B,男,1987/12/21
111119,2011-02-03,23010619880506003E,男,1988/5/6
111123,2011-02-03,43062319881018305C,男,1988/10/18
111124,2011-02-03,43070219910614401G,男,1991/6/14
111125,2011-02-03,37108219821027461E,男,1982/10/27
111126,2011-02-03,44088319900808351A,男,1990/8/8
111128,2011-02-03,51132519860226071E,男,1986/2/26
111129,2011-02-03,32120119861015103A,男,1986/10/15
111130,2011-02-03,41110219910225013J,男,1991/2/25
111132,2011-02-03,65220119811225491G,男,1981/12/25
111134,2011-02-03,50010519861031003H,男,1986/10/31
111137,2011-02-03,61032419900915003E,男,1990/9/15
111138,2011-02-03,44190019860224019F,男,1986/2/24
111139,2011-02-03,36012119880122351D,男,1988/1/22
111141,2011-02-03,51040219820518631H,男,1982/5/18
111142,2011-02-03,33010419881009161E,男,1988/10/9
111144,2011-02-03,21100319920710431C,男,1992/7/10
111145,2011-02-03,36073119900106003C,男,1990/1/6
111147,2011-02-03,15022219891010323C,男,1989/10/10
111150,2011-02-03,43022119811001593F,男,1981/10/1
111152,2011-02-03,23080419901119091I,男,1990/11/19
111153,2011-02-03,21021119880716581H,男,1988/7/16
111156,2011-02-03,37048119860530121A,男,1986/5/30
111157,2011-02-03,33050119900811132E,女,1990/8/11
111158,2011-02-03,44028119880823793D,男,1988/8/23
111159,2011-02-03,33082419931106001F,男,1993/11/6
111160,2011-02-03,21088119890327083B,男,1989/3/27
111162,2011-02-03,51130219860825283J,男,1986/8/25
111163,2011-02-03,23060419821116572F,女,1982/11/16
111164,2011-02-03,33100419881228091G,男,1988/12/28
111165,2011-02-03,42010219890529243G,男,1989/5/29
111166,2011-02-03,23080319791114081A,男,1979/11/14
111167,2011-02-03,41112119860529101B,男,1986/5/29
111168,2011-02-03,22010419790504413A,男,1979/5/4
111169,2011-02-03,62010419811005029E,男,1981/10/5
111170,2011-02-03,23010319870709461J,男,1987/7/9
111171,2011-02-03,42108319851101351E,男,1985/11/1
111174,2011-02-03,37068619830215171C,男,1983/2/15
111175,2011-02-03,36020319900105351C,男,1990/1/5
111176,2011-02-03,62010419731031027B,男,1973/10/31
111178,2011-02-03,42022219880116009H,男,1988/1/16
111179,2011-02-03,43122519860204001G,男,1986/2/4
111180,2011-02-03,31010719840912132F,女,1984/9/12
111181,2011-02-03,37040419900728003A,男,1990/7/28
111182,2011-02-03,61032819811130421G,男,1981/11/30
111183,2011-02-03,37032219871001251G,男,1987/10/1
111185,2011-02-03,34082519840102391H,男,1984/1/2
111187,2011-02-03,35078119890111041A,男,1989/1/11
111189,2011-02-03,41020419851109401E,男,1985/11/9
111190,2011-02-03,51070319840923241D,男,1984/9/23
111193,2011-02-03,22038219881006511I,男,1988/10/6
111195,2011-02-03,34070219740320751F,男,1974/3/20
111196,2011-02-03,23020419850321071E,男,1985/3/21
111198,2011-02-03,37088119891206073D,男,1989/12/6
111199,2011-02-03,32010619830221002E,女,1983/2/21
111200,2011-02-03,31011319850807001F,男,1985/8/7
111202,2011-02-03,50038219900304819D,男,1990/3/4
111203,2011-02-03,61040419820915201A,男,1982/9/15
111208,2011-02-03,21010319900707152D,女,1990/7/7
111209,2011-02-03,43060219880909001H,男,1988/9/9
111210,2011-02-03,44030419910404071F,男,1991/4/4
111212,2011-02-03,22030319780429321I,男,1978/4/29
111213,2011-02-03,53032819881202301E,男,1988/12/2
111214,2011-02-03,23060319840227211E,男,1984/2/27
111215,2011-02-03,35018119800129211E,男,1980/1/29
111216,2011-02-03,34080319871007241H,男,1987/10/7
111218,2011-02-03,43312719880822005E,男,1988/8/22
111219,2011-02-03,42900619911112035H,男,1991/11/12
111220,2011-02-03,42100319891018053H,男,1989/10/18
111221,2011-02-03,32050319850319251D,男,1985/3/19
111222,2011-02-03,51343019891226001H,男,1989/12/26
111224,2011-02-03,33030419901229303J,男,1990/12/29
111225,2011-02-03,50024219890810331E,男,1989/8/10
111226,2011-02-03,42050219860606111B,男,1986/6/6
111227,2011-02-03,31010419830110491A,男,1983/1/10
111228,2011-02-03,42028119930108243J,男,1993/1/8
111229,2011-02-03,33028319911201473C,男,1991/12/1
111230,2011-02-03,33078119901119471F,男,1990/11/19
111231,2011-02-03,32128419880909001H,男,1988/9/9
111234,2011-02-03,43012219831216165I,男,1983/12/16
111235,2011-02-03,41102419850525164H,女,1985/5/25
111236,2011-02-03,21092219900716033E,男,1990/7/16
111238,2011-02-03,43052419910513713G,男,1991/5/13
111239,2011-02-03,33052219881022291C,男,1988/10/22
111240,2011-02-03,42032219840212063C,男,1984/2/12
111243,2011-02-03,34060419841112223H,男,1984/11/12
111244,2011-02-03,35018219861215195D,男,1986/12/15
111245,2011-02-03,42098419891028003A,男,1989/10/28
111248,2011-02-03,42060119710815763H,男,1971/8/15
111249,2011-02-03,33022519890521001J,男,1989/5/21
111250,2011-02-03,44178119911202383A,男,1991/12/2
111251,2011-02-03,63010419850429101J,男,1985/4/29
111254,2011-02-03,50022819880601373I,男,1988/6/1
111257,2011-02-03,22020219891103121B,男,1989/11/3
111259,2011-02-03,33030419901212631H,男,1990/12/12
111261,2011-02-03,41102319900521651A,男,1990/5/21
111262,2011-02-03,41132519841025503J,男,1984/10/25
111263,2011-02-03,51092219870918433E,男,1987/9/18
111264,2011-02-04,21021219890507001B,男,1989/5/7
111265,2011-02-04,34112219870328203G,男,1987/3/28
111266,2011-02-04,43082119880506652H,女,1988/5/6
111268,2011-02-04,33041119871114461A,男,1987/11/14
111269,2011-02-04,22088119840129311B,男,1984/1/29
111270,2011-02-04,41032719850920155F,男,1985/9/20
111272,2011-02-04,22062119920612141H,男,1992/6/12
111273,2011-02-04,34012319550107341H,男,1955/1/7
111274,2011-02-04,32041119861005221F,男,1986/10/5
111278,2011-02-04,42112619880927223F,男,1988/9/27
111279,2011-02-04,23010319780814242D,女,1978/8/14
111280,2011-02-04,31011319910312431A,男,1991/3/12
111282,2011-02-04,51162119861002032G,女,1986/10/2
111283,2011-02-04,33010419900613301J,男,1990/6/13
111288,2011-02-04,61042219901031001C,男,1990/10/31
111291,2011-02-04,41020319880130255D,男,1988/1/30
111294,2011-02-04,34112519870305775H,男,1987/3/5
111296,2011-02-04,52272719830916032C,女,1983/9/16
111297,2011-02-04,36012319901026191B,男,1990/10/26
111299,2011-02-04,23080419831027131G,男,1983/10/27
111300,2011-02-04,41082119591208001A,男,1959/12/8
111301,2011-02-04,43312219921002101H,男,1992/10/2
111302,2011-02-04,32108419861023001E,男,1986/10/23
111303,2011-02-04,42282719810213091D,男,1981/2/13
111305,2011-02-04,37120219790325471J,男,1979/3/25
111306,2011-02-04,37132419871030001E,男,1987/10/30
111308,2011-02-04,35010419870505361B,男,1987/5/5
111309,2011-02-04,37142419870721003I,男,1987/7/21
111310,2011-02-04,35012119880825077J,男,1988/8/25
111311,2011-02-04,21010519750120401F,男,1975/1/20
111313,2011-02-04,41128219870705265C,男,1987/7/5
111314,2011-02-04,41112219831123555E,男,1983/11/23
111315,2011-02-04,34010319880629351C,男,1988/6/29
111316,2011-02-04,36031319900315351H,男,1990/3/15
111317,2011-02-04,41130319880404211F,男,1988/4/4
111318,2011-02-04,21140319890201804G,女,1989/2/1
111319,2011-02-04,42082219891208397J,男,1989/12/8
111320,2011-02-04,45040419790731121G,男,1979/7/31
111321,2011-02-04,21010619881009035J,男,1988/10/9
111322,2011-02-04,23010319841109287B,男,1984/11/9
111325,2011-02-04,22032219770201003H,男,1977/2/1
111326,2011-02-04,21050219820617181C,男,1982/6/17
111328,2011-02-04,37150219891028201F,男,1989/10/28
111329,2011-02-04,22042119840906001J,男,1984/9/6
111330,2011-02-04,45030419920828051C,男,1992/8/28
111333,2011-02-04,22058119860116057C,男,1986/1/16
111334,2011-02-04,35012119840622033I,男,1984/6/22
